label,horizon_months,awarding_agency_code,naics2,type_of_contract_pricing_code,value_quintile,n,mean,parent,shrunk
ceiling_growth_gt25,36,1601,54,Z,1,7,0.2857142857142857,0.3010590135787864,0.29815595695577274
ceiling_growth_gt25,36,036,62,K,0,7,0.7142857142857143,0.5164020127390496,0.5538394697884186
ceiling_growth_gt25,36,014,54,Y,2,7,0.42857142857142855,0.17544589094504226,0.2233345061716559
ceiling_growth_gt25,36,070,33,U,3,7,0.0,0.2450273882797232,0.1986708553619377
ceiling_growth_gt25,36,424,53,J,0,7,0.0,0.062080585643142554,0.05033560998092639
ceiling_growth_gt25,36,015,54,Y,3,7,0.42857142857142855,0.372326334692252,0.38296729839912325
ceiling_growth_gt25,36,070,54,Y,0,7,0.42857142857142855,0.20448620940029105,0.24688071032456033
ceiling_growth_gt25,36,031,54,J,3,7,0.14285714285714285,0.09051866706041597,0.10042054085979674
ceiling_growth_gt25,36,047,48,J,0,7,0.0,0.12406582952886276,0.10059391583421305
ceiling_growth_gt25,36,020,52,J,4,7,0.0,0.07688464022856345,0.06233889748261901
ceiling_growth_gt25,36,075,51,J,0,7,0.14285714285714285,0.24320108951789918,0.22421709960910743
ceiling_growth_gt25,36,050,54,Y,2,7,0.14285714285714285,0.2249358086913405,0.20940741245243824
ceiling_growth_gt25,36,089,33,J,0,7,0.0,0.05902071391519385,0.04785463290421123
ceiling_growth_gt25,36,097,81,Y,2,7,0.2857142857142857,0.199631252207491,0.2159172315195873
ceiling_growth_gt25,36,070,42,J,2,7,0.14285714285714285,0.11978286178248478,0.12414826631012281
ceiling_growth_gt25,36,086,51,J,4,7,0.14285714285714285,0.1686171854666903,0.16374366389191106
ceiling_growth_gt25,36,097,33,K,3,7,0.2857142857142857,0.12256013516145918,0.15342713661739935
ceiling_growth_gt25,36,014,92,J,1,7,0.14285714285714285,0.19615009935412675,0.18606764812496762
ceiling_growth_gt25,36,036,62,K,3,7,0.2857142857142857,0.5164020127390496,0.4727583887073375
ceiling_growth_gt25,36,075,62,J,2,7,0.14285714285714285,0.3376721088486033,0.30081522339075945
ceiling_growth_gt25,36,080,56,U,4,7,0.14285714285714285,0.10307564819560573,0.11060187691535601
ceiling_growth_gt25,36,070,61,J,1,7,0.14285714285714285,0.10973571700804009,0.11600193270922168
ceiling_growth_gt25,36,097,92,K,1,7,1.0,0.5725695342546697,0.6534347575037862
ceiling_growth_gt25,36,014,54,S,1,7,0.14285714285714285,0.08136667003460317,0.09300000273075933
ceiling_growth_gt25,36,097,54,T,2,7,0.0,0.14076095596574792,0.1141305048370929
ceiling_growth_gt25,36,012,51,J,0,7,0.14285714285714285,0.09101602557074313,0.10082380451681876
ceiling_growth_gt25,36,028,56,J,4,7,0.14285714285714285,0.14557690522473113,0.14506235558761982
ceiling_growth_gt25,36,020,56,J,2,7,0.5714285714285714,0.24030744884363528,0.30295198554889347
ceiling_growth_gt25,36,097,11,J,2,7,0.14285714285714285,0.1712689319428035,0.1658937286022731
ceiling_growth_gt25,36,014,48,K,3,7,0.14285714285714285,0.269382250046959,0.2454450676056424
ceiling_growth_gt25,36,036,53,J,1,7,0.5714285714285714,0.13116962705437338,0.21446185977381627
ceiling_growth_gt25,36,015,81,J,3,7,0.0,0.13713286103341113,0.11118880624330632
ceiling_growth_gt25,36,019,51,J,3,7,0.42857142857142855,0.41180904148083436,0.4149803039033792
ceiling_growth_gt25,36,015,81,J,1,7,0.14285714285714285,0.13713286103341113,0.13821583327033335
ceiling_growth_gt25,36,072,23,J,2,6,0.16666666666666666,0.21044087766047773,0.20314517582817587
ceiling_growth_gt25,36,068,33,J,2,6,0.0,0.0811091574373347,0.06759096453111225
ceiling_growth_gt25,36,015,62,J,4,6,0.16666666666666666,0.22948534149762098,0.2190155623591286
ceiling_growth_gt25,36,069,54,T,1,6,0.0,0.256642941684891,0.2138691180707425
ceiling_growth_gt25,36,014,92,J,3,6,0.0,0.19615009935412675,0.16345841612843895
ceiling_growth_gt25,36,019,56,Y,3,6,0.8333333333333334,0.4769647383034749,0.5363595041417847
ceiling_growth_gt25,36,014,54,Z,3,6,0.16666666666666666,0.1781242983520043,0.1762146930711147
ceiling_growth_gt25,36,075,61,S,4,6,0.3333333333333333,0.22227706095731872,0.24078643968665447
ceiling_growth_gt25,36,1133,54,J,2,6,0.3333333333333333,0.11696500312296494,0.1530263914913597
ceiling_growth_gt25,36,097,56,U,2,6,0.6666666666666666,0.3662795701417236,0.4163440862292141
ceiling_growth_gt25,36,047,81,J,2,6,0.6666666666666666,0.4106733706457805,0.45333891998259485
ceiling_growth_gt25,36,019,48,J,3,6,0.16666666666666666,0.2768366427530392,0.2584749800719771
ceiling_growth_gt25,36,036,72,J,0,6,0.16666666666666666,0.2567990613294348,0.24177699555230678
ceiling_growth_gt25,36,097,54,R,2,6,0.16666666666666666,0.2457134839147165,0.23253901437337485
ceiling_growth_gt25,36,014,54,Y,1,6,0.16666666666666666,0.17544589094504226,0.17398268689864635
ceiling_growth_gt25,36,036,49,J,0,6,0.16666666666666666,0.2567990613294348,0.24177699555230678
ceiling_growth_gt25,36,013,48,J,0,6,0.16666666666666666,0.12562631046385636,0.13246636983099142
ceiling_growth_gt25,36,047,54,U,4,6,0.16666666666666666,0.27003891107213907,0.252810203671227
ceiling_growth_gt25,36,075,54,R,3,6,0.5,0.26214852382479353,0.30179043652066123
ceiling_growth_gt25,36,012,51,J,3,6,0.3333333333333333,0.09101602557074313,0.13140224353117486
ceiling_growth_gt25,36,1601,51,J,3,6,0.16666666666666666,0.2518783949586923,0.23767644024335471
ceiling_growth_gt25,36,047,92,J,1,6,0.0,0.08584268903299501,0.07153557419416251
ceiling_growth_gt25,36,036,62,K,4,6,0.0,0.5164020127390496,0.43033501061587465
ceiling_growth_gt25,36,019,51,J,4,6,0.3333333333333333,0.4118090414808344,0.3987297567895842
ceiling_growth_gt25,36,019,48,J,2,6,0.16666666666666666,0.2768366427530392,0.2584749800719771
ceiling_growth_gt25,36,024,33,J,4,6,0.16666666666666666,0.10099562623430376,0.11194079963969757
ceiling_growth_gt25,36,097,81,S,4,6,0.3333333333333333,0.20842180835171079,0.22924039584864786
ceiling_growth_gt25,36,019,54,Z,2,6,1.0,0.55579380521595,0.6298281710132917
ceiling_growth_gt25,36,075,54,Z,0,6,0.5,0.24834009262919113,0.29028341052432594
ceiling_growth_gt25,36,097,54,L,4,6,0.16666666666666666,0.17420695562013178,0.17295024079455426
ceiling_growth_gt25,36,015,56,Z,4,6,0.3333333333333333,0.20528521305086264,0.22662656643127443
ceiling_growth_gt25,36,097,44,J,4,6,0.0,0.069727981069862,0.05810665089155166
ceiling_growth_gt25,36,019,51,J,2,6,0.16666666666666666,0.4118090414808344,0.37095197901180643
ceiling_growth_gt25,36,019,72,J,2,6,0.5,0.25584897070763535,0.2965408089230295
ceiling_growth_gt25,36,028,56,J,3,6,0.16666666666666666,0.14557690522473113,0.1490918654650537
ceiling_growth_gt25,36,089,54,J,2,6,0.0,0.22425970548891608,0.18688308790743005
ceiling_growth_gt25,36,047,32,J,1,6,0.0,0.08393507372115067,0.06994589476762555
ceiling_growth_gt25,36,069,54,S,3,6,0.3333333333333333,0.1436865689946435,0.1752943630510918
ceiling_growth_gt25,36,070,72,J,3,6,0.16666666666666666,0.2862592608451232,0.2663271618153804
ceiling_growth_gt25,36,019,42,J,4,6,0.0,0.14150606484106648,0.11792172070088874
ceiling_growth_gt25,36,036,31,K,4,6,0.0,0.09508710248941894,0.07923925207451579
ceiling_growth_gt25,36,047,71,J,1,6,0.0,0.15037402928538673,0.1253116910711556
ceiling_growth_gt25,36,1601,52,J,4,6,0.6666666666666666,0.4843884541052123,0.514768156198788
ceiling_growth_gt25,36,097,81,S,3,6,0.16666666666666666,0.20842180835171079,0.2014626180708701
ceiling_growth_gt25,36,068,54,J,4,6,0.0,0.1727360406913796,0.14394670057614967
ceiling_growth_gt25,36,097,54,Z,2,6,0.5,0.31862237780656477,0.34885198150547064
ceiling_growth_gt25,36,091,61,U,4,6,0.0,0.1700749258254176,0.14172910485451468
ceiling_growth_gt25,36,097,61,U,1,6,0.0,0.22461633377263693,0.18718027814386412
ceiling_growth_gt25,36,049,54,Y,3,6,0.0,0.09227091951872109,0.07689243293226758
ceiling_growth_gt25,36,069,51,J,1,6,0.3333333333333333,0.32005228541147224,0.3222657933984491
ceiling_growth_gt25,36,089,54,R,4,6,0.3333333333333333,0.2696608415652372,0.28027292352658656
ceiling_growth_gt25,36,097,81,Y,1,6,0.3333333333333333,0.199631252207491,0.22191493239513138
ceiling_growth_gt25,36,069,23,L,2,6,0.0,0.077768851656087,0.0648073763800725
ceiling_growth_gt25,36,097,44,J,2,6,0.0,0.069727981069862,0.05810665089155166
ceiling_growth_gt25,36,075,81,J,4,6,0.16666666666666666,0.12395538054025795,0.13107392822799274
ceiling_growth_gt25,36,089,54,Y,1,6,0.16666666666666666,0.2533947931031907,0.23894010536377003
ceiling_growth_gt25,36,080,54,S,0,6,0.5,0.22870610404263525,0.2739217533688627
ceiling_growth_gt25,36,075,56,R,4,6,0.5,0.31811275958771246,0.34842729965642705
ceiling_growth_gt25,36,089,54,J,1,6,0.3333333333333333,0.22425970548891608,0.24243864346298563
ceiling_growth_gt25,36,088,56,J,3,6,0.0,0.06622207006972365,0.05518505839143637
ceiling_growth_gt25,36,514,51,J,2,6,0.5,0.4478166126493915,0.4565138438744929
ceiling_growth_gt25,36,050,54,J,0,6,0.3333333333333333,0.20102439391569052,0.223075883818631
ceiling_growth_gt25,36,097,56,S,2,6,0.0,0.177832632813394,0.14819386067782833
ceiling_growth_gt25,36,3302,23,J,0,6,0.16666666666666666,0.27284197397669013,0.25514608942501954
ceiling_growth_gt25,36,020,56,Z,3,6,0.16666666666666666,0.1956268255999969,0.19080013244444183
ceiling_growth_gt25,36,072,81,Y,0,5,0.4,0.3426095359750497,0.35080817369289974
ceiling_growth_gt25,36,015,56,Z,3,5,0.0,0.2052852130508626,0.1759587540435965
ceiling_growth_gt25,36,072,56,J,0,5,0.0,0.12677899823476668,0.10866771277265716
ceiling_growth_gt25,36,9553,62,J,3,5,0.0,0.09632646364922377,0.08256554027076324
ceiling_growth_gt25,36,068,54,J,3,5,0.0,0.1727360406913796,0.14805946344975393
ceiling_growth_gt25,36,097,56,V,4,5,0.4,0.2337228888404607,0.257476761863252
ceiling_growth_gt25,36,012,56,J,2,5,0.8,0.2878493993415951,0.36101377086422437
ceiling_growth_gt25,36,019,44,J,1,5,0.0,0.19781084061331414,0.1695521490971264
ceiling_growth_gt25,36,070,72,J,4,5,0.2,0.2862592608451232,0.27393650929581986
ceiling_growth_gt25,36,068,33,J,4,5,0.0,0.0811091574373347,0.0695221349462869
ceiling_growth_gt25,36,070,42,J,0,5,0.0,0.11978286178248479,0.10267102438498696
ceiling_growth_gt25,36,070,32,J,2,5,0.0,0.10743104721595376,0.09208375475653179
ceiling_growth_gt25,36,070,48,J,0,5,0.0,0.1904590857236262,0.1632506449059653
ceiling_growth_gt25,36,080,54,S,2,5,0.2,0.22870610404263525,0.2246052320365445
ceiling_growth_gt25,36,031,54,J,1,5,0.0,0.09051866706041597,0.07758742890892799
ceiling_growth_gt25,36,097,81,Y,3,5,0.2,0.199631252207491,0.19968393046356372
ceiling_growth_gt25,36,015,54,Z,2,5,0.4,0.3041569463318315,0.3178488111415699
ceiling_growth_gt25,36,070,42,J,1,5,0.0,0.11978286178248479,0.10267102438498696
ceiling_growth_gt25,36,047,33,K,0,5,0.0,0.05613789523396116,0.04811819591482385
ceiling_growth_gt25,36,019,48,J,1,5,0.4,0.2768366427530392,0.29443140807403356
ceiling_growth_gt25,36,068,54,Y,4,5,0.0,0.10419728376915258,0.0893119575164165
ceiling_growth_gt25,36,097,22,K,2,5,1.0,0.46742941385041303,0.5435109261574969
ceiling_growth_gt25,36,019,53,J,0,5,0.0,0.19781084061331414,0.1695521490971264
ceiling_growth_gt25,36,086,56,J,4,5,0.2,0.19015096819033514,0.19155797273457298
ceiling_growth_gt25,36,080,33,U,3,5,0.0,0.2862882686377175,0.245389944546615
ceiling_growth_gt25,36,1601,61,J,3,5,0.6,0.6786306415759344,0.6673976927793724
ceiling_growth_gt25,36,070,56,Y,4,5,0.2,0.30239230438174364,0.2877648323272088
ceiling_growth_gt25,36,072,49,J,4,5,0.0,0.17920129137605778,0.1536011068937638
ceiling_growth_gt25,36,071,54,J,2,5,0.0,0.30916532446480277,0.2649988495412595
ceiling_growth_gt25,36,015,51,J,2,5,0.2,0.26185621139328513,0.253019609765673
ceiling_growth_gt25,36,014,42,J,1,5,0.2,0.10871212550938263,0.12175325043661367
ceiling_growth_gt25,36,075,62,Z,4,5,0.4,0.38999448224944133,0.3914238419280926
ceiling_growth_gt25,36,070,33,U,2,5,0.4,0.2450273882797232,0.2671663328111913
ceiling_growth_gt25,36,069,51,J,2,5,0.6,0.32005228541147224,0.3600448160669762
ceiling_growth_gt25,36,050,52,Y,0,5,0.2,0.22768248052860604,0.2237278404530909
ceiling_growth_gt25,36,070,33,L,4,5,0.6,0.3284684800647395,0.3672586971983482
ceiling_growth_gt25,36,047,44,R,4,5,0.8,0.40838651918056784,0.4643313021547724
ceiling_growth_gt25,36,020,81,J,0,5,0.2,0.20776205357428443,0.20665318877795807
ceiling_growth_gt25,36,070,48,J,3,5,0.4,0.1904590857236262,0.22039350204882244
ceiling_growth_gt25,36,1602,54,J,2,5,0.2,0.22085780805421992,0.21787812118933136
ceiling_growth_gt25,36,097,61,S,1,5,0.0,0.06529542024432392,0.05596750306656336
ceiling_growth_gt25,36,075,56,Y,3,5,0.4,0.2627888013985451,0.2823904011987529
ceiling_growth_gt25,36,1601,42,J,1,5,0.2,0.2330104756483594,0.22829469341287947
ceiling_growth_gt25,36,014,22,J,3,5,0.6,0.20897863082658902,0.2648388264227906
ceiling_growth_gt25,36,072,56,J,4,5,0.0,0.12677899823476668,0.10866771277265716
ceiling_growth_gt25,36,075,53,J,0,5,0.4,0.25300456667734067,0.27400391429486337
ceiling_growth_gt25,36,1601,54,Y,0,5,0.2,0.34469075467716126,0.3240206468661382
ceiling_growth_gt25,36,075,51,Y,4,5,0.2,0.24935703089847464,0.2423060264844068
ceiling_growth_gt25,36,097,54,T,1,5,0.6,0.14076095596574792,0.20636653368492677
ceiling_growth_gt25,36,049,54,J,1,5,0.2,0.09051431031843044,0.10615512313008323
ceiling_growth_gt25,36,394,54,J,0,5,0.0,0.08127163129012123,0.06966139824867534
ceiling_growth_gt25,36,3302,23,J,3,5,0.6,0.27284197397669013,0.319578834837163
ceiling_growth_gt25,36,014,51,J,1,5,0.0,0.19063358974118097,0.16340021977815514
ceiling_growth_gt25,36,3302,23,J,1,5,0.0,0.27284197397669013,0.23386454912287727
ceiling_growth_gt25,36,089,42,J,0,5,0.0,0.13146037817477724,0.11268032414980907
ceiling_growth_gt25,36,097,23,U,4,5,0.2,0.14257203997354195,0.15077603426303596
ceiling_growth_gt25,36,524,54,J,2,5,0.0,0.0848808426243042,0.07275500796368932
ceiling_growth_gt25,36,097,21,J,4,5,0.0,0.06322355534123499,0.0541916188639157
ceiling_growth_gt25,36,097,11,J,0,5,0.2,0.17126893194280346,0.1753733702366887
ceiling_growth_gt25,36,072,32,J,4,5,0.2,0.1870233567519707,0.1888771629302606
ceiling_growth_gt25,36,014,32,J,2,5,0.2,0.12297410339282604,0.13397780290813663
ceiling_growth_gt25,36,015,56,Y,3,5,0.0,0.1742626038983219,0.14936794619856164
ceiling_growth_gt25,36,047,81,J,0,5,0.4,0.4106733706457805,0.409148603410669
ceiling_growth_gt25,36,019,52,J,0,5,0.6,0.28122909660178,0.32676779708724
ceiling_growth_gt25,36,070,81,J,0,5,0.4,0.20716170131960615,0.23471002970251956
ceiling_growth_gt25,36,097,61,S,2,5,0.2,0.06529542024432392,0.08453893163799193
ceiling_growth_gt25,36,097,56,Y,3,5,0.0,0.22131089368295923,0.18969505172825077
ceiling_growth_gt25,36,012,56,J,4,5,0.4,0.2878493993415951,0.3038709137213672
ceiling_growth_gt25,36,097,52,U,4,5,0.0,0.10140927449863571,0.0869222352845449
ceiling_growth_gt25,36,036,51,K,0,5,0.0,0.11291234980669643,0.09678201412002552
ceiling_growth_gt25,36,014,48,J,2,5,0.8,0.2892169029649322,0.36218591682708473
ceiling_growth_gt25,36,097,62,U,4,5,0.2,0.14834686990383467,0.15572588848900112
ceiling_growth_gt25,36,013,54,U,4,5,0.2,0.21511950158470233,0.2129595727868877
ceiling_growth_gt25,36,069,23,L,1,5,0.0,0.077768851656087,0.06665901570521743
ceiling_growth_gt25,36,075,56,Z,3,5,0.2,0.23461127591472267,0.22966680792690514
ceiling_growth_gt25,36,097,22,K,1,5,1.0,0.46742941385041303,0.5435109261574969
ceiling_growth_gt25,36,047,48,J,1,5,0.2,0.12406582952886276,0.13491356816759667
ceiling_growth_gt25,36,013,54,Y,1,5,0.4,0.15595264799100136,0.19081655542085832
ceiling_growth_gt25,36,069,51,J,3,5,0.2,0.32005228541147224,0.30290195892411903
ceiling_growth_gt25,36,019,54,Y,3,5,0.4,0.4411599484974856,0.43527995585498763
ceiling_growth_gt25,36,524,54,Y,4,5,0.0,0.04769451053070139,0.040881009026315474
ceiling_growth_gt25,36,049,54,Z,3,5,0.2,0.11587510823281252,0.12789294991383932
ceiling_growth_gt25,36,015,42,J,2,5,0.0,0.05483861728527893,0.04700452910166766
ceiling_growth_gt25,36,024,23,J,3,5,0.0,0.0669050416178861,0.05734717852961666
ceiling_growth_gt25,36,097,33,V,3,5,0.2,0.3379047204861591,0.31820404613099357
ceiling_growth_gt25,36,031,56,J,3,5,0.0,0.09477137523214334,0.08123260734183715
ceiling_growth_gt25,36,019,48,J,4,5,0.4,0.2768366427530392,0.29443140807403356
ceiling_growth_gt25,36,072,81,Z,0,5,0.4,0.36087038219796497,0.3664603275982557
ceiling_growth_gt25,36,075,49,J,4,5,0.0,0.17954070651369766,0.153892034154598
ceiling_growth_gt25,36,1601,33,J,0,5,0.0,0.18050913722745762,0.1547221176235351
ceiling_growth_gt25,36,1602,51,J,3,5,0.0,0.08811866948443473,0.07553028812951548
ceiling_growth_gt25,36,072,81,J,1,5,0.4,0.3398266751825348,0.34842286444217263
ceiling_growth_gt25,36,070,48,J,1,5,0.6,0.1904590857236262,0.24896493062025102
ceiling_growth_gt25,36,012,11,J,4,5,0.0,0.06596950203199578,0.05654528745599638
ceiling_growth_gt25,36,012,31,A,3,5,0.0,0.0009303618968090054,0.0007974530544077189
ceiling_growth_gt25,36,091,61,R,4,5,0.8,0.2703670623247391,0.3460289105640621
ceiling_growth_gt25,36,097,21,J,2,5,0.0,0.06322355534123499,0.0541916188639157
ceiling_growth_gt25,36,014,81,J,1,4,0.0,0.08171286636851177,0.07209958797221627
ceiling_growth_gt25,36,070,52,J,4,4,0.25,0.1993200343640352,0.205282383262384
ceiling_growth_gt25,36,049,54,Y,2,4,0.25,0.09227091951872109,0.11082728192828331
ceiling_growth_gt25,36,036,44,J,3,4,0.0,0.1679646420430591,0.14820409592034628
ceiling_growth_gt25,36,070,56,Z,3,4,0.0,0.231160253651453,0.20396492969245852
ceiling_growth_gt25,36,068,49,J,3,4,0.0,0.09742447097460302,0.08596276850700267
ceiling_growth_gt25,36,047,42,J,2,4,0.0,0.07213170397911385,0.06364562115804163
ceiling_growth_gt25,36,097,51,U,3,4,0.25,0.23825152124643403,0.2396336952174418
ceiling_growth_gt25,36,019,54,Y,0,4,0.25,0.4411599484974856,0.418670542791899
ceiling_growth_gt25,36,089,54,U,3,4,0.75,0.2395490227582755,0.29960207890436075
ceiling_growth_gt25,36,050,54,J,2,4,0.0,0.20102439391569052,0.1773744652197269
ceiling_growth_gt25,36,012,48,J,2,4,0.25,0.1387230942378174,0.15181449491572124
ceiling_growth_gt25,36,075,32,S,4,4,0.0,0.16013544840839034,0.14129598388975617
ceiling_growth_gt25,36,069,42,J,2,4,0.0,0.14115417457325802,0.1245478010940512
ceiling_growth_gt25,36,020,32,J,4,4,0.0,0.16515437558785598,0.14572444904810822
ceiling_growth_gt25,36,013,54,Z,0,4,0.0,0.16279288243030665,0.14364077861497646
ceiling_growth_gt25,36,086,54,Z,3,4,0.5,0.25279960549879066,0.28188200485187415
ceiling_growth_gt25,36,047,32,J,3,4,0.0,0.08393507372115067,0.07406035916572118
ceiling_growth_gt25,36,036,51,K,1,4,0.0,0.11291234980669643,0.09962854394708509
ceiling_growth_gt25,36,073,54,Y,0,4,0.0,0.3110980467216716,0.274498276519122
ceiling_growth_gt25,36,072,54,Y,2,4,0.5,0.26847510052470247,0.29571332399238454
ceiling_growth_gt25,36,070,54,Z,2,4,0.25,0.19787111810767238,0.20400392774206388
ceiling_growth_gt25,36,3300,23,J,1,4,0.5,0.6011753581216822,0.589272374813249
ceiling_growth_gt25,36,019,53,J,2,4,0.0,0.19781084061331414,0.17453897701174778
ceiling_growth_gt25,36,1602,54,J,3,4,0.25,0.22085780805421992,0.2242863012243117
ceiling_growth_gt25,36,097,56,K,3,4,0.75,0.34685002919516117,0.3942794375251422
ceiling_growth_gt25,36,015,22,J,4,4,0.25,0.03962624930072628,0.06437610232417025
ceiling_growth_gt25,36,097,22,K,0,4,1.0,0.4674294138504131,0.5300847769268351
ceiling_growth_gt25,36,019,54,Z,0,4,1.0,0.55579380521595,0.6080533575434853
ceiling_growth_gt25,36,097,56,U,0,4,0.5,0.3662795701417236,0.38201138541916785
ceiling_growth_gt25,36,069,42,J,1,4,0.0,0.14115417457325802,0.1245478010940512
ceiling_growth_gt25,36,3300,61,S,2,4,0.0,0.29292176745607607,0.2584603830494789
ceiling_growth_gt25,36,013,56,J,1,4,0.25,0.21302203754694893,0.21737238607083728
ceiling_growth_gt25,36,012,32,J,0,4,0.25,0.06279017486170753,0.08481486017209487
ceiling_growth_gt25,36,089,42,J,1,4,0.0,0.13146037817477724,0.1159944513306858
ceiling_growth_gt25,36,050,51,J,2,4,0.25,0.16604584025729,0.1759228002270206
ceiling_growth_gt25,36,013,54,S,1,4,0.0,0.12455066807529096,0.10989764830172731
ceiling_growth_gt25,36,080,54,U,0,4,0.25,0.19202648295269723,0.19884689672296815
ceiling_growth_gt25,36,089,56,Y,4,4,0.5,0.2628776955949234,0.2907744372896383
ceiling_growth_gt25,36,075,61,S,2,4,0.25,0.22227706095731875,0.2255385831976342
ceiling_growth_gt25,36,047,42,J,3,4,0.0,0.07213170397911385,0.06364562115804163
