projectid,txturl,http_status,text_bytes,text_sha256,status,cached
P087707,http://documents.worldbank.org/curated/en/107231468749774069/text/297670ET.txt,200,311757,dd79437d42c3935b7055e37eb5f321db8a3b53db42ac673501bd200920cd445b,ok,True
P087713,http://documents.worldbank.org/curated/en/792901468770374532/text/285440orig.txt,200,399890,63fefa37250126620095c60bfabb429ab8041c36a82c94058ba2183e9f5cf56a,ok,True
P087801,http://documents.worldbank.org/curated/en/177621468761965624/text/29562.txt,200,110919,d884482bfa51d1d73bc046134dfbe01eacd1468fb19bc318f9df383e3777dba6,ok,True
P087716,http://documents.worldbank.org/curated/en/820901468265783579/text/432020PAD0P0871ly10IDA1R20081017311.txt,200,375084,9f8fdc650c12bd186eff768d6a2fb27e58af3282cd05f44715f42d1e572a6981,ok,True
P087807,http://documents.worldbank.org/curated/en/588651468776718485/text/30517.txt,200,270690,a1c70ca04ae108df81bf5aa735918f44379d14cd121a7c0acab762ea774b1c51,ok,True
P087811,http://documents.worldbank.org/curated/en/904551468277512125/text/34155.txt,200,200743,332614d050524064c34c223ddd7b0b2e2f48fc0aa0982331fc4b3ddbe394e699,ok,True
P087843,http://documents.worldbank.org/curated/en/835171468772503563/text/290460LS.txt,200,140822,8e467194aced31516eba58168409f8056706e6402bd5ff3a181f0e0b7e0352f5,ok,True
P087945,http://documents.worldbank.org/curated/en/444881468225280913/text/35966.txt,200,262816,dce966ff38706708cce89da126d1eb6aa7dcd886a9f95ab3ab37e893274a73bd,ok,True
P087925,http://documents.worldbank.org/curated/en/931101468205771486/text/32210a.txt,200,211302,e2c4ee733c12ce0ffc17da54ae499023b9ff555b17ade6d0c507ecec2de47f53,ok,True
P087964,http://documents.worldbank.org/curated/en/494451468101968872/text/32379a.txt,200,260310,ad69828bd78515e61aaa615e7fa1984d42996634dc7897575ad9544537610daa,ok,True
P087970,http://documents.worldbank.org/curated/en/466861468234309352/text/32393.txt,200,307817,400ec477977894891089e7fa040479cdbb69693884e6a8991df543d3baba97e7,ok,True
P088009,http://documents.worldbank.org/curated/en/149951468016807403/text/321510rev.txt,200,382543,5ea31abeef53857672379685fc6ca59e0da6a76b524f487f9f3b3db6e6510e48,ok,True
P088030,http://documents.worldbank.org/curated/en/296151468250487123/text/32454a.txt,200,297177,eaae585f32207ea8273d8badf62401eb115f0ccac52805b3bad29506672c5abd,ok,True
P088045,http://documents.worldbank.org/curated/en/999711468047095920/text/32171.txt,200,171650,05346198d219cd0b6a657014899e7648cfa107574d79915267bc7bb8c16cc7b5,ok,True
P088032,http://documents.worldbank.org/curated/en/491721468768032077/text/294320AR.txt,200,620253,88baeebdeb011ab83a081f1f522cefc2a73763eaffe99d2e1e7e05cec4c2ca05,ok,True
P088080,http://documents.worldbank.org/curated/en/248891468752988948/text/276570ME.txt,200,262562,1cc44b83456d0a6beff9d59f069ca4f7e382b39ee5bb0ba4180009e7ec6ef3d6,ok,True
P088150,http://documents.worldbank.org/curated/en/857951468288365938/text/30383.txt,200,250616,145e399614272cbf410d9e36bdb15749d55f4914affac56f4d930eb8a1a7b28c,ok,True
P088153,http://documents.worldbank.org/curated/en/615511468768294612/text/28649.txt,200,274231,d2012645075879052e947a5310c4d650ea58acd3e56dd291fdbfcf32354af5cd,ok,True
P088165,http://documents.worldbank.org/curated/en/210551468145762615/text/339240rev0Pdf.txt,200,213485,1c1d75ec5d32d10d5bead433eaaaa3873f520e77e1e214f88786ce95f10003f8,ok,True
P088220,http://documents.worldbank.org/curated/en/618341468742562373/text/30888.txt,200,403009,a818f9d2b8f10d8175608770c87282a5ecfa6772164273037d91c53d965b6ebe,ok,True
P088252,http://documents.worldbank.org/curated/en/247481468093573741/text/35843.txt,200,220863,966973b85ac250f00c28ef3dd757046334983b8408f86897d7890f763346657d,ok,True
P088319,http://documents.worldbank.org/curated/en/860281468033238619/text/31238a.txt,200,402066,1118ae395c65b5a6f07543e3214f5fc8af505d4342453e4afd08005f973b8e8e,ok,True
P088448,http://documents.worldbank.org/curated/en/955501468288344853/text/31395.txt,200,244230,52dd4b2c63f5417b38f0d73399074a8278b06c991d588ff5732749944fd773ed,ok,True
P088435,http://documents.worldbank.org/curated/en/698821468350100049/text/539190PAD0Box31ly10IDA1R20101012211.txt,200,341498,821f7583de86397a9c19f028c3b1bbd3e3784d36048b27ed45fc28b49e3dd741,ok,True
P088498,http://documents.worldbank.org/curated/en/364601468012941817/text/313360rev.txt,200,287220,5a361ad10d720b809155e28ae3dc43dde93134319387e03d27cff2444439162f,ok,True
P088499,http://documents.worldbank.org/curated/en/796271468741869532/text/29000.txt,200,167080,e52ec1f6db85a22debf5cd48c6b1463241fa2558b742c9de1b0d17fe314f15f5,ok,True
P088520,http://documents.worldbank.org/curated/en/885471468260140391/text/434220PAD0P0881OFFICIAL0USE0ONLY191.txt,200,483551,f19094a89b3577150b74d17f0a0d72e0f9ccee4cad71a97e4563d7cacff4eeda,ok,True
P088544,http://documents.worldbank.org/curated/en/800451468265772459/text/377560IDA1R20071004111.txt,200,412271,cae0eb49c26f3ccd18a88fe0496bed07066ed5013d50690affec8ea054e3f78c,ok,True
P088575,http://documents.worldbank.org/curated/en/219591468037753350/text/34488.txt,200,301274,e60bc465a196c33b8f88170f895c20f69e2044ec8780a0c3ff3077e4b589e2b9,ok,True
P088600,http://documents.worldbank.org/curated/en/675841468273620112/text/402960PAD0P0881Official0use0Only191.txt,200,501719,a6d0ca997de08c2032e206b57a520b0d0e206a338dfe156d22b48e336f205a49,ok,True
P088642,http://documents.worldbank.org/curated/en/334061468037135144/text/32648.txt,200,467657,d71045de15ce4a1d67388309699091b7ddbda416f18f7e7586c9c0417bc89c4b,ok,True
P088656,http://documents.worldbank.org/curated/en/441261468305076285/text/35459.txt,200,400525,df5e8a6d7b34661502364d71b84fe3c0fc30c755386ee812816fe5102bd7bc53,ok,True
P088663,http://documents.worldbank.org/curated/en/134811468769512708/text/31108.txt,200,317596,ad11deffb2d182d4173e5d37f1ac447320c8af4db671634147835eecae72c9b1,ok,True
P088671,http://documents.worldbank.org/curated/en/766731468278088904/text/35042.txt,200,382988,6f9407ab021a3a41af573608c0b154c5616640c537faffeea9179462ca490a74,ok,True
P088716,http://documents.worldbank.org/curated/en/566961468225310105/text/423590PAD0P0881E0ONLY10R20091000211.txt,200,940341,03604f61a68c074a49e0b48079cc4af4653c6d47b92bbfd5f7a76e48da7354ac,ok,True
P088728,http://documents.worldbank.org/curated/en/780271468123887331/text/33894.txt,200,387131,827e7ff23e49e3700ea5138a89e93037f93575d5390195a019694cbda449a16d,ok,True
P088732,http://documents.worldbank.org/curated/en/303191468300671817/text/32666.txt,200,329589,c899c0355a58feddacd776ce6abd5b2609f39b9e6bad5b74656dddb5cc1e1548,ok,True
P088751,http://documents.worldbank.org/curated/en/271101468027645891/text/30855.txt,200,312265,6e3def4fa674b6ebbb304d1060b2378686fd295fef15721947d4f4699b36541d,ok,True
P088759,http://documents.worldbank.org/curated/en/706231468314065171/text/451480PAD0P0881LY10IDA1R20081028911.txt,200,280612,a090481ce7252fd8faca50e74bdb333888cda69095756429e2d6080c29931019,ok,True
P088797,http://documents.worldbank.org/curated/en/915241468033231186/text/33917.txt,200,247913,98f6b7405e85fadf883d50a2beb6dc21e87459c14e030f316224327409e28012,ok,True
P088816,http://documents.worldbank.org/curated/en/994981468287710098/text/32220.txt,200,223764,af90556430c4993483345f20864312c4f5f1d95534e5b048ea00d58ab53bfd61,ok,True
P088809,http://documents.worldbank.org/curated/en/951681468776741086/text/29175.txt,200,313934,289bc89294746fe8df1a58075e5e099a0fe04a2928b0b701fb7f62212ae199da,ok,True
P088799,http://documents.worldbank.org/curated/en/996231468287096942/text/41419optmzd0PY.txt,200,530409,1548928a1f5d489c9ae1465bc420d3c71d19f384d67c4e96fc8f7017d87de734,ok,True
P088824,http://documents.worldbank.org/curated/en/318421468776354871/text/31324.txt,200,202590,0824dec31a8a88c402e7c7a03609a5f6f9255b2802ef8cd1fd79a93f6999a9e0,ok,True
P088828,http://documents.worldbank.org/curated/en/368431468757479562/text/31638.txt,200,264488,a694a70a780cab7494283826aa02ab6936d1af6d0cb258be4665204344d752f3,ok,True
P088857,http://documents.worldbank.org/curated/en/786101468772155944/text/29332CO.txt,200,150076,dad68980495ef473ca8056c4489a8ef96e955d6ba34d8c266d3f1bd2268d4b65,ok,True
P088865,http://documents.worldbank.org/curated/en/746501468753290631/text/31430.txt,200,190004,f42cd829c192235294796bc0bb021969a9b2a1276e1add42adb287f08ff3dadc,ok,True
P088876,http://documents.worldbank.org/curated/en/718661468263061718/text/429990PAD0REVI1480IDASecM2009104101.txt,200,240905,1f63d6ce200c516993c550c03e34e05c4991510ecdd8c194d71eee2d4e1562cd,ok,True
P088867,http://documents.worldbank.org/curated/en/617281468165582712/text/32522a.txt,200,247697,a07dd18022861a8c6067b5bad1a71d7f0374182d544550aca46936703b306616,ok,True
P088929,http://documents.worldbank.org/curated/en/569361468778498043/text/292920TN.txt,200,171579,8863792bee6585b4002f1108d932b27e14c8a7dadc8b05e5a88b77a93fbfca1f,ok,True
P088966,http://documents.worldbank.org/curated/en/457731468019778469/text/426680PAD0P08810only10SecM200810095.txt,200,406136,e4506838a3f8e0ff897ac6f9d25c59f61d7e688ec3f2e9b4a8371b2b5cdc2aa9,ok,True
P088992,http://documents.worldbank.org/curated/en/594341468124166651/text/32067a.txt,200,203844,a6311d9690f45081561501e247e7f12bb79f6df516b4da112c3e8fa114e14624,ok,True
P088926,http://documents.worldbank.org/curated/en/693951468146719055/text/466660PAD0P088101Official0Use0Only1.txt,200,2219399,5fa56bfc925a3cf23426ae8d8b8daf5435cb0e105a10efce76b005e0e55b5f05,ok,True
P089011,http://documents.worldbank.org/curated/en/528681468017951303/text/32315.txt,200,517894,2ae83af094c8fde255b58675133c6c860cc9dbd0945402645cc078ef8f919db0,ok,True
P088996,http://documents.worldbank.org/curated/en/712841468056346275/text/39196.txt,200,599981,4becdfe8f74cbc39f17182ff455b2a34c7c7bebc62799af9f2ddfe9fe85f81e3,ok,True
P089124,http://documents.worldbank.org/curated/en/485881468062647304/text/33629.txt,200,221511,29c8cbb31cef5d51d92def0901c304e3fc1516cb4a3d92901abb2f5fa118b924,ok,True
P089196,http://documents.worldbank.org/curated/en/376001468016742089/text/32050.txt,200,216761,2bb3cf75022bc4150c7afcc94ebbe2b21f002d2a13da47964514dfd5499b7a71,ok,True
P089013,http://documents.worldbank.org/curated/en/254371468238777067/text/350630BR.txt,200,497242,449dc818da99718457183a28269e1d5c04c7f2996d4b4ffc27948e1f6be52243,ok,True
P089259,http://documents.worldbank.org/curated/en/703521468170664710/text/34744.txt,200,307272,89894ec8908af699244df9e001a513f70825e23338e90ffebc4a1e4646f90260,ok,True
P089254,http://documents.worldbank.org/curated/en/484671468113083687/text/357980SN0Revised.txt,200,373927,5c30b699d2e3fdc6163ae85bc2265e2095a2d0aa7a49e5c3926a41662e1cf2b1,ok,True
P089244,http://documents.worldbank.org/curated/en/141351468175445669/text/323700rev.txt,200,308658,0d94dbd5719999fbab5274654109b6df9805bf55777bfa20a807bbf5abb20d7b,ok,True
P089289,http://documents.worldbank.org/curated/en/296841468224689790/text/359520rev0pdf.txt,200,408269,ecf295a61c42a74f78e80ec48d3135de013bed6304d6d55d48a3c9f15f88177c,ok,True
P089297,http://documents.worldbank.org/curated/en/826321468116035283/text/397180idar20071023011.txt,200,364261,64a6134a6fc79f28d8fbc00747679d379869934ac7bc6b12e4569c89af05298f,ok,True
P089326,http://documents.worldbank.org/curated/en/896761468273635389/text/35969.txt,200,352083,60266434c4095b5b8d05325c8c40895684fd58341a2cd3710453c8099bdecb51,ok,True
P089378,http://documents.worldbank.org/curated/en/364141468289828127/text/417610PAD0IDA1R200810019110Box321452B.txt,200,431688,769e488fa7815215f4a9e304a90d0341609d6085dc1b4ab93e55bf2b128e0520,ok,True
P089382,http://documents.worldbank.org/curated/en/902801468199764216/text/34231.txt,200,335329,0a6a1872ecdcdad45dd9658cba253a9d27b5dca8745237a2a764e556217e2a89,ok,True
P089440,http://documents.worldbank.org/curated/en/241791468005391791/text/32941.txt,200,314328,01c47ae3dfe37746a3d92d2dd888e608e4b612abbfd9057abbbb56d5cd414fd1,ok,True
P089443,http://documents.worldbank.org/curated/en/717841468247469037/text/31880.txt,200,309800,984a378dcb7dc552750fa96e94e6b848f1e038efc02ec9df3ab75f9100cf8ae8,ok,True
P089566,http://documents.worldbank.org/curated/en/677371468310170024/text/30512.txt,200,247511,8cd3e07c15954ba89f107a67b9e64a7c297a84b9928b8f8450ccba9cfdeafa05,ok,True
P089479,http://documents.worldbank.org/curated/en/128861468283753678/text/35326.txt,200,455124,29da2fee5b5b3189e6e7a3af208387ba52c8951fe45dc23f9e0045768f495bb1,ok,True
P089672,http://documents.worldbank.org/curated/en/594781468056675864/text/422590PAD0P0891ver0IDA1R20081024711.txt,200,195185,a97cc7768b8d22db8c7cd2bac9d2938cc82ecbf32b5f0667e41dffc83b3f388e,ok,True
P089656,http://documents.worldbank.org/curated/en/334671468054537542/text/32562.txt,200,339804,e09a3c93d12edebb2fdd851d5f253832a7c1e5e7017d523a196e658e62b9079b,ok,True
P089733,http://documents.worldbank.org/curated/en/411431468143681808/text/36104.txt,200,338853,88a170e36b9e064fd111dda525a837bef6bde87272df508bef3ef5e2e2a9d422,ok,True
P089751,http://documents.worldbank.org/curated/en/441501468742841526/text/30874A0AZ.txt,200,124668,25e17172decefc544594b4df0e7b1769881fa4672875077c8a331a864a327de5,ok,True
P089793,http://documents.worldbank.org/curated/en/491471468227647218/text/34616.txt,200,250505,2b865a5488c92a1734738955fd3b4d0c5d173b7830a5701cfd423a50268b3ae9,ok,True
P089761,http://documents.worldbank.org/curated/en/161821468163761893/text/417730PAD0P0891ly10IDA1R20081003611.txt,200,282920,f62f88566c4fcd7b134459422085c35bde1d8a3db66bd21b438b136f83f3cc44,ok,True
P089839,http://documents.worldbank.org/curated/en/173391468037772734/text/38080.txt,200,314777,3a6577eec2cbae747e363ff3787e6441c43b5ec0add931e0fe000f38f4ba2b43,ok,True
P089865,http://documents.worldbank.org/curated/en/260001468300550716/text/31146.txt,200,217620,383cdada7b751f6ddcce3bee653e86a2acc4496946bcacf7ef113e28753bfa86,ok,True
P089859,http://documents.worldbank.org/curated/en/797681468054539895/text/35506.txt,200,278278,724bcb6b102aaeb336acc58645eb26f5d9e0cc0f6af9866aaa4efd5f35f95d5b,ok,True
P089866,http://documents.worldbank.org/curated/en/365561468233351122/text/418990PAD0P08917365B01off0use0only1.txt,200,282558,65bb9ffaa99fab367ba879abbe85902bf9fe1167b5d4a4a8579a773b6465a14d,ok,True
P089926,http://documents.worldbank.org/curated/en/617781468005672819/text/34514.txt,200,341003,d7447f829800b6beb384b902e50eab9953104f31506a5a709171c7fb4036f7ef,ok,True
P089898,http://documents.worldbank.org/curated/en/112401468282869375/text/367120Replacement0Box311201B01PUBLIC1.txt,200,592457,a0b72f9ef760845970a5ea24d976d70c520d3fbbf136b943c57021dc3970dc01,ok,True
P089929,http://documents.worldbank.org/curated/en/764101468016806480/text/35454.txt,200,409682,ee058c7d855134a076a584557a0de2988ddee78d2895f5675dc45627005c75a3,ok,True
P090010,http://documents.worldbank.org/curated/en/742791468248989032/text/362990CORRIGENDUM0R20071015712.txt,200,339092,f09c10ba099cd3ea1b88e6c0ab67b09e9bacce85a72a093e1ce20917e6c2599f,ok,True
P089985,http://documents.worldbank.org/curated/en/475031468041939277/text/510610PAD0P089101Official0Use0Only1.txt,200,351994,25139a7984c5d877bd1fd7c178bc2c4058e23f1b5f60315bdebf5a6e6a1d9aee,ok,True
P090073,http://documents.worldbank.org/curated/en/967581468247799882/text/R20060002902.txt,200,256569,b3e8b98949a00e45e5b9c1eee9312cee09cbe3b68761824691b0fb05d5e17fd9,ok,True
P090037,http://documents.worldbank.org/curated/en/628241468279327583/text/33862.txt,200,474093,5bc425facb60353c368cb06c8933b3555fd26e0739a2fb0d98a6ade4dc7a19d9,ok,True
P090041,http://documents.worldbank.org/curated/en/866711468021549114/text/30884a.txt,200,299704,2768cdf9aea66d0aba6c14708ef673a947b0d3dbb29fe29a7f1f941f84d708dd,ok,True
P090075,http://documents.worldbank.org/curated/en/766581468052446600/text/39308.txt,200,303632,2cff8d305f21d62c2ac4bff5cb9b048744e8c3b6e868e2902cf9eac8706d230f,ok,True
P090104,http://documents.worldbank.org/curated/en/330031468290436413/text/321640rev.txt,200,448259,bae72b521e8e1d25650a9fb93f3f98f1da99df8c9fb59f82af6fcfb7bbc6feb3,ok,True
P090116,http://documents.worldbank.org/curated/en/136281468145167904/text/32686010PE.txt,200,401999,7c270e76362f06839a5d35d926572223beb58f92a0afeef1a5347922048bb14b,ok,True
P090119,http://documents.worldbank.org/curated/en/371131468217807365/text/438400PAD0P09010161101OFF0USE0ONLY1.txt,200,267516,258a3499a10b1f851b1ab6866368b8bbd0f7a59df2fde35217ec926852546935,ok,True
P090157,http://documents.worldbank.org/curated/en/789041468205493325/text/508880PAD0P090101Official0Use0Only1.txt,200,292846,9bf1f86c6cba92b870e8f770682acc4e22ceaed0a4c8e2332f2cd5f1520ee3bb,ok,True
P090135,http://documents.worldbank.org/curated/en/941931468333927745/text/421340PAD0P0901nly10IDAR20081004911.txt,200,443131,39fae3c107a347870d01d490b9a390abf2c3c2ee08ce0caacea4ae4d3f4c5aad,ok,True
P090194,http://documents.worldbank.org/curated/en/371651468781534561/text/30253.txt,200,276496,bd030ab8a8b61ef6fd3ff988cc02754cbb5656dc2ad27dc919658b67dfba22e1,ok,True
P090309,http://documents.worldbank.org/curated/en/744301468294625461/text/33987.txt,200,258515,c0a6f3bcba23fa9e775dccc43c5cd4bad352ad5979e4a21503caff2abab5c9f2,ok,True
P090265,http://documents.worldbank.org/curated/en/835291468236642913/text/33002.txt,200,331315,e8c487b9c985778ed6341673d93d2db1764c7fe86d6d582e15a224a3ec7340a2,ok,True
P090336,http://documents.worldbank.org/curated/en/595351468239659759/text/36424.txt,200,237792,e745a75d986bfd32384db199d19525f7849fd559b0dda229b1d0c2757f118ad0,ok,True
P090340,http://documents.worldbank.org/curated/en/537231468277190773/text/334240REV0pdf.txt,200,261457,e4d7f67ba19f616befa1b85c075bb58d047f2b881cbbce3647382a44575ee139,ok,True
P090335,http://documents.worldbank.org/curated/en/912551468015277187/text/432490PAD0REVI17391B01OFF0USE0ONLY1.txt,200,574027,7bc0c80c915345053b71c8ff9f6ca72270888824572294a1d565c0692a62b757,ok,True
P090376,http://documents.worldbank.org/curated/en/970281468216942240/text/495650PAD0P090101Official0Use0Only1.txt,200,321053,926bf66710b4dfe69c283c0c7e943b8ea7c73776485c03cbd86a3bc4d6774ed2,ok,True
P090418,http://documents.worldbank.org/curated/en/230731468334320355/text/31655.txt,200,176387,9c559017f8cbcdf3b08df374080f4a9e555d4d6f8628907d6d16fca780fe2405,ok,True
P090501,http://documents.worldbank.org/curated/en/280181468289824118/text/36450.txt,200,297940,46e01e612ee6200018f0212f9ff3df4eb10d4e6398304b8b793ab6cb3b1b5e1a,ok,True
P090567,http://documents.worldbank.org/curated/en/169141468089666698/text/31028.txt,200,333072,d60996a7ba4c9af5baae17ea3021654bbe11d5078637b3c875cd662358e7df02,ok,True
P090585,http://documents.worldbank.org/curated/en/938441468267343027/text/37561.txt,200,359081,654911600fe94fa7a36e7800705009d0df5b9fb145b45cb25867f853576d4545,ok,True
P090592,http://documents.worldbank.org/curated/en/512231468253187392/text/37377.txt,200,440178,9847d6fa643f005a2f53ea83ce704bd081d22de8a71df886014b4dd12d53a5e3,ok,True
P090615,http://documents.worldbank.org/curated/en/895411468056083484/text/32319a.txt,200,259800,0eb584deaf5d5bd3fc9244e02ce4b87fc4c5e10989bef1b5e2e4a9cb75439536,ok,True
