GMPP ID Number,Project Name,AR Year,Quarter,Department,MPA RAG (Departmental RAG used if MPA RAG missing),Project - Start Date (Latest Approved Start Date),Project - End Date (Latest Approved End Date),FY Budget (£m) inc Non Gov,FY Forecast (£m) inc Non Gov,Budget Variance (£m),Budget Variance (%),TOTAL BUDGETED WHOLE LIFE COSTS including Non-Government Costs,Gov WLC,Non-Gov WLC,PROJECT CATEGORY,Project Length,Unique ID,Department Grouped,MPA RAG Grouped,Joiner,SRO,Description,source_workbook,snapshot_date,gmpp_id_norm,dca_source,wlc_source,end_source,project_key,name_norm,project_key_by_name,join_route,project_name,dca_published,wlc_baseline_gbp_m,end_date,_merge,matched
ONS_0002_1112-Q1,Census & Data Collection Transformation Programme,AR 2019,1819-Q2,ONS,Amber,2015-01-01 00:00:00,2025-03-31 00:00:00,94,89.5,-4.5,-0.047872340425531915,906.5,,,Government Transformation and Service Delivery,10.252054794520548,ONS_0002_1112-Q1-1819-Q2,,,Not new,,,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2018-09-30,ONS_0002_1112-Q1,Amber,906.5,2025-03-31,ONS_0002_1112-Q1,census and data collection transformation programme,,gmpp_id,,,,,left_only,False
MOD_0101_1516-Q1,New Style of Information Technology (Base),AR 2020,1920-Q2,MOD,Amber/Red,2015-04-01 00:00:00,2022-03-31 00:00:00,Exempt,Exempt,Exempt,Exempt,Exempt,,,ICT,7.002739726027397,,,,Not new,David Lynam,To deliver a cost-effective and modern â€˜New Style of ITâ€™ across the Defence estate.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0101_1516-Q1,Amber/Red,,2022-03-31,MOD_0101_1516-Q1,new style of information technology,MOD_0101_1516-Q1,gmpp_id,New Style of Information Technology (Base),Amber/Red,,2022-03-31,both,True
MOD_0110_1718-Q1,MODnet Evolve,AR 2020,1920-Q2,MOD,Amber/Red,2016-02-29 00:00:00,2021-09-01 00:00:00,Exempt,Exempt,Exempt,Exempt,Exempt,,,ICT,5.50958904109589,,,,Not new,David Lynam,Sustain OFFICIAL and SECRET Information Communications and Technology (ICT) services in the Base and Base Overseas environments from the end of the ATLAS New Style of IT (Base) (NSOIT(B)) contract.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0110_1718-Q1,Amber/Red,,2021-09-01,MOD_0110_1718-Q1,modnet evolve,MOD_0110_1718-Q1,gmpp_id,MODnet Evolve,Amber/Red,,2021-09-01,both,True
MOD_0115_1718-Q2,Mechanised Infantry Programme,AR 2020,1920-Q2,MOD,Amber,2018-04-02 00:00:00,2032-12-31 00:00:00,7.837,8.161,0.32399999999999984,0.0413423503892,4663.305,,,Military Capability,14.758904109589041,,,,Not new,Simon Hamilton,"Delivers agile Mechanised Infantry able to operate at reach, at speed, in complex terrain and with low logistic need.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0115_1718-Q2,Amber,4663.305,2032-12-31,MOD_0115_1718-Q2,mechanised infantry programme,MOD_0115_1718-Q2,gmpp_id,Mechanised Infantry Programme,Amber,4663.31,2032-12-31,both,True
MOD_0033_1112-Q1,MARSHALL,AR 2020,1920-Q2,MOD,Amber,2006-04-03 00:00:00,2024-12-31 00:00:00,127.259,129.152,1.8929999999999865,0.0148751758225,1335.622,,,Military Capability,18.75890410958904,,,,Not new,Richard Barrow,Delivering a sustainable Air Traffic Management capability.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0033_1112-Q1,Amber,1335.622,2024-12-31,MOD_0033_1112-Q1,marshall,MOD_0033_1112-Q1,gmpp_id,MARSHALL,Amber,1335.62,2024-12-31,both,True
MOD_0036_1112-Q1,Maritime Sustainment Programme,AR 2020,1920-Q2,MOD,Green,2005-07-25 00:00:00,2019-02-28 00:00:00,0,0.812,0.812,,618.808,,,Military Capability,13.605479452054794,,,,Not new,D Lamb,The Military Afloat Reach and Sustainability (MARS) Tankers will replace the current single hulled tankers operated by the Royal Fleet Auxiliary.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0036_1112-Q1,Green,618.808,2019-02-28,MOD_0036_1112-Q1,maritime sustainment programme,MOD_0036_1112-Q1,gmpp_id,Maritime Sustainment Programme,Green,618.81,2019-02-28,both,True
MOD_0079_1213-Q1,Lightning Programme,AR 2020,1920-Q2,MOD,Amber,2001-10-01 00:00:00,2035-03-31 00:00:00,711.858,750.371,38.513000000000034,0.0541020821568,10393.3,,,Military Capability,33.51780821917808,,,,Not new,David Bradshaw,"To deliver a multi-role, carrier-capable aircraft, to be operated jointly by the Royal Air Force and Royal Navy.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0079_1213-Q1,Amber,10393.3,2035-03-31,MOD_0079_1213-Q1,lightning programme,MOD_0079_1213-Q1,gmpp_id,Lightning Programme,Amber,10393.3,2035-03-31,both,True
MOD_0111_1718-Q1,Joint Crypt Key Programme,AR 2020,1920-Q2,MOD,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,,,ICT,Exempt,,,,Not new,David Lynam,To support the department's Information Assurance Capability.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0111_1718-Q1,EXEMPT,,,MOD_0111_1718-Q1,joint crypt key programme,MOD_0111_1718-Q1,gmpp_id,Joint Crypt Key Programme,EXEMPT,,,both,True
MOD_0117_1718-Q2,Future Maritime Support Programme,AR 2020,1920-Q2,MOD,RED,2016-09-26 00:00:00,2030-03-31 00:00:00,14.478,20.196,5.718000000000002,0.394944053046,11127.659,,,Military Capability,13.517808219178082,,,,Not new,Matthew Harrison,Commercial arrangements for the provision of Ship & Submarine Engineering and Naval Base Services.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0117_1718-Q2,Red,11127.659,2030-03-31,MOD_0117_1718-Q2,future maritime support programme,MOD_0117_1718-Q2,gmpp_id,Future Maritime Support Programme,Red,11127.66,2030-03-31,both,True
MOD_0100_1516-Q1,Future Beyond Line Of Sight,AR 2020,1920-Q2,MOD,Amber/Red,2011-01-01 00:00:00,2041-12-31 00:00:00,Exempt,Exempt,Exempt,Exempt,Exempt,,,ICT,31.019178082191782,,,,Not new,Stephen Fisher,Replaces the existing UK sovereign SKYNET 5 secure space-based satellite communications capability.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0100_1516-Q1,Amber/Red,,2041-12-31,MOD_0100_1516-Q1,future beyond line of sight,MOD_0100_1516-Q1,gmpp_id,Future Beyond Line Of Sight,Amber/Red,,2041-12-31,both,True
MOD_0116_1718-Q2,Fleet Solid Support,AR 2020,1920-Q2,MOD,Amber,2016-04-01 00:00:00,2030-04-30 00:00:00,0.657,0.657,0,0,Exempt,,,Military Capability,14.087671232876712,,,,Not new,Paul Marshall,"Auxiliary Shipping to provide stores, ammunition and food sustainment to Naval Forces at Sea.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0116_1718-Q2,Amber,,2030-04-30,MOD_0116_1718-Q2,fleet solid support,MOD_0116_1718-Q2,gmpp_id,Fleet Solid Support,Amber,,2030-04-30,both,True
MOD_0080_1213-Q1,DREADNOUGHT,AR 2020,1920-Q2,MOD,Amber,2011-04-14 00:00:00,Exempt under Freedom of Information Act 2000 sections 24 (National Security) 26 (Defence) and 35  (Formulation of government policy).,1613.355,1613.356,0.0009999999999763531,6.19826386614e-07,30099.344,,,Military Capability,Exempt,,,,Not new,Timothy Hodgson,"The design, development and manufacture of the Dreadnought ballistic missile submarines.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0080_1213-Q1,Amber,30099.344,,MOD_0080_1213-Q1,dreadnought,MOD_0080_1213-Q1,gmpp_id,DREADNOUGHT,Amber,30099.34,,both,True
MOD_0114_1718-Q1,Defence Estate Optimisation ,AR 2020,1920-Q2,MOD,Amber/Red,2016-11-01 00:00:00,2041-03-31 00:00:00,19.37,11.75,-7.620000000000001,-0.393391843056,1754.74,,,Military Capability,24.427397260273974,,,,Not new,Sherin Aminossehe,"Helping create a smaller, better and a more efficient estate to deliver the required Military Capability.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0114_1718-Q1,Amber/Red,1754.74,2041-03-31,MOD_0114_1718-Q1,defence estate optimisation,MOD_0114_1718-Q1,gmpp_id,Defence Estate Optimisation,Amber/Red,1754.74,2041-03-31,both,True
MOD_0017_1112-Q1,Crowsnest Programme,AR 2020,1920-Q2,MOD,Red,2013-03-31 00:00:00,2023-06-30 00:00:00,87.087,75.241,-11.846000000000004,-0.136024894646,429.434,,,Military Capability,10.254794520547945,,,,Not new,Adrian Orchard,Equip 10 Merlin Mk2 helicopters with an advanced airborne surveillance system to meet the Force Protection requirement of the Maritime Task Group. ,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0017_1112-Q1,Red,429.434,2023-06-30,MOD_0017_1112-Q1,crowsnest programme,MOD_0017_1112-Q1,gmpp_id,Crowsnest Programme,Red,429.43,2023-06-30,both,True
MOD_0078_1213-Q1,Core Production Capability,AR 2020,1920-Q2,MOD,Amber,2012-04-01 00:00:00,2028-04-30 00:00:00,163.577,163.107,-0.46999999999999886,-0.00287326457876,1826.708,,,Military Capability,16.09041095890411,,,,Not new,Tim Hodgson,"Delivers safe nuclear reactor cores to meet the Royal Navy's submarine programme, now and for the long term. ",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0078_1213-Q1,Amber,1826.708,2028-04-30,MOD_0078_1213-Q1,core production capability,MOD_0078_1213-Q1,gmpp_id,Core Production Capability,Amber,1826.71,2028-04-30,both,True
MOD_0094_1415-Q3,Contracting; Purchasing and Finance,AR 2020,1920-Q2,MOD,Amber,2011-12-01 00:00:00,2021-08-13 00:00:00,4.97,4.894,-0.07599999999999962,-0.015291750503,130.202,,,Government Transformation and Service Delivery,9.706849315068494,,,,Not new,Lee Rimmer,To provide a single online end to end procurement system for all MOD procurement activity.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0094_1415-Q3,Amber,130.202,2021-08-13,MOD_0094_1415-Q3,contracting purchasing and finance,MOD_0094_1415-Q3,gmpp_id,Contracting; Purchasing and Finance,Amber,130.2,2021-08-13,both,True
MOD_0077_1213-Q1,Complex Weapons,AR 2020,1920-Q2,MOD,Amber,2008-03-31 00:00:00,2032-04-01 00:00:00,755.261,728.748,-26.51299999999992,-0.0351044208558,28717.221,,,Military Capability,24.019178082191782,,,,Not new,John Cunningham,Delivers Complex Weapons for use by the 3 Front Line Commands.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0077_1213-Q1,Amber,28717.221,2032-04-01,MOD_0077_1213-Q1,complex weapons,MOD_0077_1213-Q1,gmpp_id,Complex Weapons,Amber,28717.22,2032-04-01,both,True
MOD_0118_1718-Q3,Clyde Infrastructure,AR 2020,1920-Q2,MOD,Amber,2015-09-07 00:00:00,2032-03-30 00:00:00,112.7,117.7,5,0.04,1774.573,,,Military Capability,16.572602739726026,,,,Not new,Matt Harrison,"Managing the design, delivery and transition into operational use, new build and updated infrastructure facilities in HMNB Clyde (Faslane and Coulport).",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0118_1718-Q3,Amber,1774.573,2032-03-30,MOD_0118_1718-Q3,clyde infrastructure,MOD_0118_1718-Q3,gmpp_id,Clyde Infrastructure,Amber,1774.57,2032-03-30,both,True
MOD_0064_1112-Q2,Carrier Enabled Power Projection,AR 2020,1920-Q2,MOD,Amber,2011-01-31 00:00:00,2030-12-31 00:00:00,1.782,1.752,-0.030000000000000027,-0.016835016835,21.57,,,Military Capability,19.92876712328767,,,,Not new,Richard Knighton,"An integrated and sustainable joint capability, interoperable with NATO and coalition allies. The project will  enable the projection of UK Carrier Strike and Littoral Manoeuvre power, the ability to support a Special Forces raid as well as delivering Humanitarian Assistance and Defence Diplomacy.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0064_1112-Q2,Amber,21.57,2030-12-31,MOD_0064_1112-Q2,carrier enabled power projection,MOD_0064_1112-Q2,gmpp_id,Carrier Enabled Power Projection,Amber,21.57,2030-12-31,both,True
MOD_0076_1213-Q1,Astute Boats 1-7,AR 2020,1920-Q2,MOD,Amber/Red,Exempt,Exempt,467.432,424.113,-43.31900000000002,-0.0926744424858,10769.423,,,Military Capability,Exempt,,,,Not new,Tim Hodgson,"The design, development and manufacture of Astute class submarines.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0076_1213-Q1,Amber/Red,10769.423,,MOD_0076_1213-Q1,astute boats 1 7,MOD_0076_1213-Q1,gmpp_id,Astute Boats 1-7,Amber/Red,10769.42,,both,True
MOD_0085_1314-Q2,Army Basing Programme,AR 2020,1920-Q2,MOD,Amber/Green,2013-05-22 00:00:00,2021-03-31 00:00:00,307.953,314.49,6.537000000000035,0.0212272651996,2270.791,,,Military Capability,7.863013698630137,,,,Not new,David Southall,An infastructure led transformation programme to enable the Army 2020 structure and withdraw of personnel from Germany.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0085_1314-Q2,Amber/Green,2270.791,2021-03-31,MOD_0085_1314-Q2,army basing programme,MOD_0085_1314-Q2,gmpp_id,Army Basing Programme,Amber/Green,2270.79,2021-03-31,both,True
MOD_0092_1415-Q3,Armoured Infantry 2026,AR 2020,1920-Q2,MOD,Amber/Red,2014-12-04 00:00:00,2026-12-31 00:00:00,Exempt,Exempt,Exempt,Exempt,Exempt,,,Military Capability,12.082191780821917,,,,Not new,Simon Hamilton,"Deliver an Armoured Infantry that is more capable, with enhanced lethality and upgraded situational awareness, better integration with dismounts and improved combined arms cooperation.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0092_1415-Q3,Amber/Red,,2026-12-31,MOD_0092_1415-Q3,armoured infantry 2026,MOD_0092_1415-Q3,gmpp_id,Armoured Infantry 2026,Amber/Red,,2026-12-31,both,True
MOD_0091_1415-Q3,Armoured Cavalry 2025,AR 2020,1920-Q2,MOD,Amber,2014-12-04 00:00:00,2025-04-30 00:00:00,694.712,643.003,-51.708999999999946,-0.0744322827301,6288.95,,,Military Capability,10.41095890410959,,,,Not new,Simon Hamilton,To deliver an integrated multi-role capability that will include the delivery of the AJAX armoured fighting vehicle and its training solution into service.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0091_1415-Q3,Amber,6288.95,2025-04-30,MOD_0091_1415-Q3,armoured cavalry 2025,MOD_0091_1415-Q3,gmpp_id,Armoured Cavalry 2025,Amber,6288.95,2025-04-30,both,True
MOD_0119_1920-Q2,Armed Forces Recruitment Project,AR 2020,1920-Q2,MOD,Amber/Red,2018-03-15 00:00:00,2023-02-01 00:00:00,5.1,5.1,0,0,1730.24,,,Military Capability,4.887671232876713,,,,Joiner,Sharon Nesmith,"The Armed Forces Recruiting Programme (AFRP) is the tri-Service (tS) programme responsible for delivering a single, common tS Recruiting Op Model for the Armed Forces.  ",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0119_1920-Q2,Amber/Red,1730.24,2023-02-01,MOD_0119_1920-Q2,armed forces recruitment project,MOD_0119_1920-Q2,gmpp_id,Armed Forces Recruitment Project,Amber/Red,1730.24,2023-02-01,both,True
MOD_0001_1112-Q1,A400M,AR 2020,1920-Q2,MOD,Amber,2000-05-17 00:00:00,2024-03-31 00:00:00,197.815,186.194,-11.62100000000001,-0.0587468088871,3356.227,,,Military Capability,23.887671232876713,,,,Not new,Simon EDWARDS,Delivery of A400M ATLAS Air Transport Aircraft.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0001_1112-Q1,Amber,3356.227,2024-03-31,MOD_0001_1112-Q1,a400m,MOD_0001_1112-Q1,gmpp_id,A400M,Amber,3356.23,2024-03-31,both,True
MOD_0061_1112-Q1,WATCHKEEPER,AR 2020,1920-Q2,MOD,Amber/Green,1998-03-01 00:00:00,2021-03-31 00:00:00,0,0.04,0.04,-0.1249,1117.73,,,Military Capability,23.0986301369863,,,,Not new,Michael Dooley,"An unmanned air system (UAS) platform that will provide Intelligence, Surveillance, Target Acquisition and Reconnaissance capability to the land tactical commander in the context of Joint Operations.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0061_1112-Q1,Amber/Green,1117.73,2021-03-31,MOD_0061_1112-Q1,watchkeeper,MOD_0061_1112-Q1,gmpp_id,WATCHKEEPER,Amber/Green,1117.73,2021-03-31,both,True
MOD_0112_1718-Q1,Type 31e,AR 2020,1920-Q2,MOD,Amber,2016-04-01 00:00:00,2030-02-28 00:00:00,13.244,12.762,-0.4819999999999993,-0.0363938387194,Exempt under Section 43 of the Freedom of Information Act 2000 (Commercial Interests),,,Military Capability,13.92054794520548,,,,Not new,Paul Marshall,"Aims to deliver a pipeline of credible, affordable and exportable warships enabling Defence to increase its global footprint.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0112_1718-Q1,Amber,,2030-02-28,MOD_0112_1718-Q1,type 31e,MOD_0112_1718-Q1,gmpp_id,Type 31e,Amber,,2030-02-28,both,True
MOD_0055_1112-Q1,Type 26 Global Combat Ship Programme,AR 2020,1920-Q2,MOD,Amber,2008-07-21 00:00:00,2035-05-01 00:00:00,502.376,502.279,-0.09699999999997999,-0.000193082472093,Exempt under Section 43 of the Freedom of Information Act 2000 (Commercial Interests),,,Military Capability,26.794520547945204,,,,Not new,Paul Marshall,Procure 8 x Anti Submarine Warfare (ASW) ships and associated support.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0055_1112-Q1,Amber,,2035-05-01,MOD_0055_1112-Q1,type 26 global combat ship programme,MOD_0055_1112-Q1,gmpp_id,Type 26 Global Combat Ship Programme,Amber,,2035-05-01,both,True
MOD_0047_1112-Q1,Spearfish Upgrade Programme,AR 2020,1920-Q2,MOD,Red,2008-04-01 00:00:00,2024-03-31 00:00:00,37.678,35.316,-2.3619999999999948,-0.062689102394,414.519,,,Military Capability,16.008219178082193,,,,Not new,Bob Anstey ,To update the UK's submarine weapon systems. This includes improvements to the safety system to minimise residual risks and deliver improved performance against increasingly capable threats.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0047_1112-Q1,Red,414.519,2024-03-31,MOD_0047_1112-Q1,spearfish upgrade programme,MOD_0047_1112-Q1,gmpp_id,Spearfish Upgrade Programme,Red,414.52,2024-03-31,both,True
MOD_0042_1112-Q1,Queen Elizabeth Programme,AR 2020,1920-Q2,MOD,Amber,1998-12-01 00:00:00,2023-03-31 00:00:00,141.625,145.273,3.647999999999996,0.0257581641659,6782.651,,,Military Capability,24.345205479452055,,,,Not new,Martin Connell,"Deliver 2 x Queen Elizabeth Class aircraft carriers, capable of operating Lightning II and Merlin aircraft (Crowsnest/ASW), as key elements of the Carrier Enabled Power Projection Programme_x000D_
(CEPP).",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0042_1112-Q1,Amber,6782.651,2023-03-31,MOD_0042_1112-Q1,queen elizabeth programme,MOD_0042_1112-Q1,gmpp_id,Queen Elizabeth Programme,Amber,6782.65,2023-03-31,both,True
MOD_0038_1112-Q1,Nuclear Warhead Capability Sustainment Programme,AR 2020,1920-Q2,MOD,Exempt,2008-04-01 00:00:00,2025-04-30 00:00:00,1087.997,1028.692,-59.305000000000064,-0.0545084223578,20900.747,,,Military Capability,17.09041095890411,,,,Not new,Paul Hollinshead,"To deliver and sustain the capability (skills, technology, science, personnel, production and support) to underwrite the UK nuclear warhead stockpile now and in the future.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0038_1112-Q1,EXEMPT,20900.747,2025-04-30,MOD_0038_1112-Q1,nuclear warhead capability sustainment programme,MOD_0038_1112-Q1,gmpp_id,Nuclear Warhead Capability Sustainment Programme,EXEMPT,20900.75,2025-04-30,both,True
MoD_0109_1617-Q2,New Style of Information Technology Deployed,AR 2020,1920-Q2,MOD,Amber,2015-04-01 00:00:00,2025-03-25 00:00:00,Exempt,Exempt,Exempt,Exempt,Exempt,,,Military Capability,9.98904109589041,,,,Not new,Andy Fallows,"The provision of an IT system which will deliver operational information service to Land, Air, Maritime and Joint users in all physical environments.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0109_1617-Q2,Amber,,2025-03-25,MOD_0109_1617-Q2,new style of information technology deployed,MOD_0109_1617-Q2,gmpp_id,New Style of Information Technology Deployed,Amber,,2025-03-25,both,True
MOD_0107_1617-Q1,PROTECTOR,AR 2020,1920-Q2,MOD,Amber,2009-04-30 00:00:00,2035-03-31 00:00:00,127.374,140.354,12.980000000000018,0.101904627318,1155.839,,,Military Capability,25.934246575342467,,,,Not new,Richard Barrow,Delivery of a Remotely Piloted Air System.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0107_1617-Q1,Amber,1155.839,2035-03-31,MOD_0107_1617-Q1,protector,MOD_0107_1617-Q1,gmpp_id,PROTECTOR,Amber,1155.84,2035-03-31,both,True
MOD_0106_1617-Q1,Maritime Patrol Aircraft ,AR 2020,1920-Q2,MOD,Amber,2016-06-13 00:00:00,2024-04-01 00:00:00,437.11,513.47,76.36000000000001,0.115976767145,2229.59,,,Military Capability,7.8054794520547945,,,,Not new,Richard Barrow,"To deliver a Maritime Patrol Aircraft (MPA) to provide persistent, responsive, effective and adaptive Military Capabilities in the Under Water, Above Water, Littoral and Land environments.  ",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0106_1617-Q1,Amber,2229.59,2024-04-01,MOD_0106_1617-Q1,maritime patrol aircraft,MOD_0106_1617-Q1,gmpp_id,Maritime Patrol Aircraft,Amber,2229.59,2024-04-01,both,True
MOD_0105_1617-Q1,Land Environment Tactical Communication  and  Information Systems,AR 2020,1920-Q2,MOD,Amber,2013-10-16 00:00:00,2035-12-31 00:00:00,235.382,238.179,2.796999999999997,0.0118828117698,11399.76,,,Military Capability,22.221917808219178,,,,Not new,Jonathan Cole,A transformational change programme that will 'information-enable' the Land Environment in the full conduct of operations.,2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0105_1617-Q1,Amber,11399.76,2035-12-31,MOD_0105_1617-Q1,land environment tactical communication and information systems,MOD_0105_1617-Q1,gmpp_id,Land Environment Tactical Communication and Information Systems,Amber,11399.76,2035-12-31,both,True
MOD_0104_1617-Q1,Armour MBT 2025,AR 2020,1920-Q2,MOD,Amber,2014-12-04 00:00:00,2028-07-31 00:00:00,12.456,11.953,-0.5030000000000001,-0.0403821451509,1304.188,,,Military Capability,13.665753424657535,,,,Not new,Andrew Stuart,"An extension of the Armyâ€™s MBT capability as part of a balanced force, credible and employable against current and emerging threats, across the mosaic of conflict, and the identification of future capability options beyond 2035.",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,MOD_0104_1617-Q1,Amber,1304.188,2028-07-31,MOD_0104_1617-Q1,armour mbt 2025,MOD_0104_1617-Q1,gmpp_id,Armour MBT 2025,Amber,1304.19,2028-07-31,both,True
BEIS_0004_1920-Q2,Futured Shared Services Programme,AR 2020,1920-Q2,BEIS,Amber,2018-11-01 00:00:00,2023-05-31 00:00:00,32.24,32.24,0,0,423.916,,,ICT,4.580821917808219,,,,Joiner,Karl Hoods,"The Future Shared Services Programme was initiated in 2018, the programme is born out of a need to replace the existing Oracle and Workday platforms",2020/beis/BEIS_Government_Major_Projects_Portfolio_data_September_2019.xlsx,2019-09-30,BEIS_0004_1920-Q2,Amber,423.916,2023-05-31,BEIS_0004_1920-Q2,futured shared services programme,,gmpp_id,Future Shared Services Programme,Amber,423.92,2023-05-31,both,True
